anyo,fecha_exportacion,evaluacion,alumno,ensenanza,curso,contenido,bloque_contenido,nota_numerica,tipo_nota,observacion,capacidades_inf,medidas_inf,borrar,sobreescribir
2021,19/10/2023 16:17:54,01,10310260,5,2712307801,0171, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10310260,5,2712307801,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10310260,5,2712307801,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10310260,5,2712307801,0173, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,01,10310260,5,2712307801,0172, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10310260,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10310260,5,2712307801,0383, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10355256,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10355256,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10355256,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10355256,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10355256,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10366210,5,2712307801,0384, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10366210,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,0171, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,0179, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,CV0003, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,0173, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,0172, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,0384, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10371067,5,2712307801,0383, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10378416,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10378416,5,2712307801,0173, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10378416,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10378416,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10378416,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398063,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398063,5,2712307801,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10398063,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398063,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10398063,5,2712307801,0384, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10398063,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,0173, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10431387,5,2712307801,0383, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10465079,5,2712307801,0171, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10465079,5,2712307801,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,10465079,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10465079,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10465079,5,2712307801,0384, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,01,10465079,5,2712307801,0383, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10494929,5,2712307801,0171, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10494929,5,2712307801,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10494929,5,2712307801,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10494929,5,2712307801,0173, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10494929,5,2712307801,0172, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10494929,5,2712307801,0384, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10494929,5,2712307801,0383, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,0173, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10723905,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,0171, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,0389, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,0173, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,0172, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,0384, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,01,10769198,5,2712307801,0383, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,10796800,5,2712307801,0383, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,0171, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,0173, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,0172, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,0384, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12203926,5,2712307801,0383, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12550885,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12550885,5,2712307801,0173, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12550885,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,0171, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,0173, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,0172, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,0384, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,01,12723921,5,2712307801,0383, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,0171, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,0389, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,0384, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,12723964,5,2712307801,0383, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,0171, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,0389, ,7,360492991, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,0172, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,0384, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12841781,5,2712307801,0383, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,0171, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,0173, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,0384, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12844161,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,0171, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,0173, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,0172, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,0384, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,01,12861194,5,2712307801,0383, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,0171, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,0179, ,4,146988242, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,CV0003, ,4,146988242, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,0172, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,0384, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10251976,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,0171, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,0172, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,0384, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10292168,5,2712307801,0383, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10310260,5,2712307801,0171, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10310260,5,2712307801,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10310260,5,2712307801,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10310260,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10310260,5,2712307801,0172, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10310260,5,2712307801,0384, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10310260,5,2712307801,0383, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10355256,5,2712307801,0171, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10355256,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10355256,5,2712307801,0172, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10355256,5,2712307801,0384, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10355256,5,2712307801,0383, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10366210,5,2712307801,0384, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10366210,5,2712307801,0173, ,5,146988215, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,0171, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,0179, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,0389, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,0172, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,0384, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10371067,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10378416,5,2712307801,0171, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10378416,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10378416,5,2712307801,0172, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10378416,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10378416,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10398063,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10398063,5,2712307801,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,10398063,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10398063,5,2712307801,0172, ,7,360492991, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,10398063,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10398063,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,0171, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,0172, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,0384, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10431387,5,2712307801,0383, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,10465079,5,2712307801,0171, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,10465079,5,2712307801,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,10465079,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10465079,5,2712307801,0172, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10465079,5,2712307801,0384, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,10465079,5,2712307801,0383, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10494929,5,2712307801,0171, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,02,10494929,5,2712307801,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10494929,5,2712307801,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10494929,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10494929,5,2712307801,0172, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10494929,5,2712307801,0384, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,10494929,5,2712307801,0383, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,0171, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,0172, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,0384, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10723905,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,0171, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,0179, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,0389, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,0173, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,0172, ,6,146988243, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,0384, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,02,10769198,5,2712307801,0383, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,0171, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,0389, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,0173, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,0384, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,10796800,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,0171, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,0389, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,0173, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,0172, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,0384, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12203926,5,2712307801,0383, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12550885,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12550885,5,2712307801,0173, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12550885,5,2712307801,0172, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,0171, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,0179, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,0173, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,0172, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,0384, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,12723921,5,2712307801,0383, ,10,146988216, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,0171, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,0389, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,0172, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,0384, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,02,12723964,5,2712307801,0383, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,0171, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,0179, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,0389, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,0173, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,0384, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12841781,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,0171, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,0179, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,CV0003, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,0173, ,8,146988244, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,0172, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,0384, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12844161,5,2712307801,0383, ,7,360492991, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,0171, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,0179, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,0389, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,0173, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,0172, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,0384, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,12861194,5,2712307801,0383, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,EX,10355256,5,2712307801,0383, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,10366210,5,2712307801,0173, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,EX,10494929,5,2712307801,0171, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,10494929,5,2712307801,0172, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,10494929,5,2712307801,0384, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,10505444,5,2712307801,0384, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,10769198,5,2712307801,0171, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,EX,10769198,5,2712307801,0179, ,2,146988240, , , ,N,N
2021,19/10/2023 16:17:54,EX,10769198,5,2712307801,CV0003, ,2,146988240, , , ,N,N
2021,19/10/2023 16:17:54,EX,10769198,5,2712307801,0172, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,EX,10769198,5,2712307801,0384, ,4,146988242, , , ,N,N
